0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.602588415145874,0.6006777286529541,-1.0331426665288745e-06,0.5045018792152405,0.600878119468689,-0.056780342012643814,0.44393953680992126,0.5381868481636047,-0.07181887328624725,0.39834004640579224,0.46800875663757324,-0.08127216249704361,0.37263429164886475,0.4110177755355835,-0.0795573815703392,0.5793259143829346,0.34406667947769165,-0.022473201155662537,0.5012118816375732,0.22652563452720642,-0.05360981449484825,0.4371594190597534,0.2939034104347229,-0.06934458762407303,0.4269409775733948,0.3668819069862366,-0.07115176320075989,0.5931260585784912,0.3256388008594513,-0.0031408604700118303,0.5039503574371338,0.20952484011650085,-0.041639719158411026,0.43303382396698,0.29393771290779114,-0.054133590310811996,0.42837464809417725,0.3662518262863159,-0.04586225375533104,0.5948326587677002,0.32224422693252563,0.0075131007470190525,0.50141441822052,0.22156834602355957,-0.032552819699048996,0.43980270624160767,0.29965275526046753,-0.040287114679813385,0.4380883276462555,0.36581647396087646,-0.028002573177218437,0.5896909236907959,0.3324194550514221,0.014131029136478901,0.5146893858909607,0.2446095049381256,-0.015567001886665821,0.4560953676700592,0.2968541383743286,-0.01665542833507061,0.44517993927001953,0.3623267710208893,-0.003913466818630695
0,0.5188604593276978,0.6885809898376465,4.143630576436408e-07,0.5842124819755554,0.5765882134437561,0.02455161139369011,0.5902565121650696,0.44288337230682373,0.015530559234321117,0.615667998790741,0.3400484323501587,-0.012346429750323296,0.5971090197563171,0.2538262605667114,-0.03488893806934357,0.3691326081752777,0.40683284401893616,0.04085434973239899,0.39685899019241333,0.2219747006893158,-0.010634342208504677,0.4959701597690582,0.1930590271949768,-0.04961458966135979,0.5567927360534668,0.23384571075439453,-0.06177552789449692,0.35138311982154846,0.4164576232433319,-0.0008167359046638012,0.39525285363197327,0.20367500185966492,-0.03786056488752365,0.5068080425262451,0.18796323239803314,-0.055282752960920334,0.5623444318771362,0.23773416876792908,-0.05666135996580124,0.3622478246688843,0.4264390766620636,-0.047932807356119156,0.41014760732650757,0.21757091581821442,-0.07365672290325165,0.516493558883667,0.2029125839471817,-0.058278582990169525,0.5694888830184937,0.24945564568042755,-0.038209885358810425,0.4015938937664032,0.4380931258201599,-0.09636002779006958,0.4338177442550659,0.26828616857528687,-0.108390212059021,0.509793758392334,0.23013973236083984,-0.08592536300420761,0.5529863238334656,0.24867042899131775,-0.06234028935432434
0,0.5186518430709839,0.752572774887085,4.162516518135817e-07,0.5857983231544495,0.6344864368438721,0.027158837765455246,0.5669575929641724,0.5053340792655945,0.026809552684426308,0.5696084499359131,0.40652862191200256,0.012319820933043957,0.5741784572601318,0.320878803730011,0.001965724164620042,0.3722330629825592,0.49226152896881104,0.014197022654116154,0.40634700655937195,0.30754029750823975,-0.021006010472774506,0.4834260642528534,0.2510756254196167,-0.03710212558507919,0.5460143089294434,0.2583535611629486,-0.036319244652986526,0.35683098435401917,0.5003682971000671,-0.01733528822660446,0.40481942892074585,0.28166520595550537,-0.04380567744374275,0.49478644132614136,0.2379571497440338,-0.038876768201589584,0.5499488115310669,0.2520509362220764,-0.025002628564834595,0.377790629863739,0.503004789352417,-0.05046751722693443,0.42849788069725037,0.282474160194397,-0.07159378379583359,0.5143430829048157,0.23804530501365662,-0.05219200626015663,0.5681059956550598,0.25628381967544556,-0.029216254130005836,0.4268089234828949,0.5020223259925842,-0.08306017518043518,0.4651854336261749,0.3263542950153351,-0.09321284294128418,0.5288261771202087,0.27028149366378784,-0.07453102618455887,0.5743869543075562,0.2692270576953888,-0.05325770378112793
0,0.47797343134880066,0.8029748201370239,3.2918111969593156e-07,0.5906137824058533,0.6684466600418091,0.06058751419186592,0.6027292013168335,0.5087096691131592,0.07232877612113953,0.6417632102966309,0.3921393156051636,0.05724232643842697,0.6675606966018677,0.30403655767440796,0.04743726924061775,0.3180462121963501,0.4369165897369385,0.061465196311473846,0.42270296812057495,0.20816828310489655,0.02009730041027069,0.5392392873764038,0.18725553154945374,-0.0007735102553851902,0.6111832857131958,0.24108095467090607,0.0013814393896609545,0.29892295598983765,0.4418717920780182,0.005194409284740686,0.4276452362537384,0.17515835165977478,-0.02077448181807995,0.5590628385543823,0.17088642716407776,-0.014767330139875412,0.6211732029914856,0.2331344038248062,0.0033571149688214064,0.33492666482925415,0.4499044716358185,-0.053731974214315414,0.4537152945995331,0.18177688121795654,-0.073712058365345,0.5828866958618164,0.1803380250930786,-0.042675845324993134,0.6401749849319458,0.24754801392555237,-0.008375901728868484,0.4147619307041168,0.45737871527671814,-0.11105246096849442,0.49899932742118835,0.23493318259716034,-0.11768026649951935,0.5944619178771973,0.21216292679309845,-0.0857498049736023,0.647324800491333,0.2569178342819214,-0.05300937220454216
0,0.3505861759185791,0.7252678871154785,4.83439066556457e-07,0.5182974338531494,0.6095262765884399,0.039012715220451355,0.5931394696235657,0.4812510013580322,0.02152951806783676,0.6737843751907349,0.39451146125793457,-0.017793754115700722,0.7265876531600952,0.31202077865600586,-0.05025704577565193,0.34128764271736145,0.2507944703102112,0.007103689946234226,0.4978352189064026,0.11178568005561829,-0.05721837282180786,0.6178111433982849,0.161532923579216,-0.09378046542406082,0.6710268259048462,0.23973992466926575,-0.10578227043151855,0.310076504945755,0.2683391869068146,-0.05173143371939659,0.5168765783309937,0.12280097603797913,-0.11028455197811127,0.643496036529541,0.2045244574546814,-0.1223815530538559,0.679772138595581,0.294474333524704,-0.11565029621124268,0.3214063048362732,0.3277733027935028,-0.11149287223815918,0.5180380344390869,0.1840907782316208,-0.16047987341880798,0.6434563398361206,0.25582966208457947,-0.13395600020885468,0.6780973076820374,0.3373441994190216,-0.09983709454536438,0.3670736849308014,0.41947782039642334,-0.17020612955093384,0.532293975353241,0.30048897862434387,-0.19994020462036133,0.64375901222229,0.3258390724658966,-0.1723475158214569,0.6928613185882568,0.37595903873443604,-0.1391611546278
0,0.3511865735054016,0.756981611251831,6.061137014512497e-08,0.4836297333240509,0.6125822067260742,0.04568557068705559,0.5214452743530273,0.4636826813220978,0.0415787510573864,0.5763304829597473,0.3573515713214874,0.00983982253819704,0.6143239140510559,0.25190865993499756,-0.01860964111983776,0.26800891757011414,0.3562534749507904,0.08447358012199402,0.373327374458313,0.17975161969661713,0.03337225690484047,0.4980950355529785,0.1676086187362671,-0.015922654420137405,0.5871514081954956,0.22243402898311615,-0.039855681359767914,0.2471439689397812,0.3581247329711914,0.027341298758983612,0.37096598744392395,0.14346995949745178,-0.008515049703419209,0.5096824169158936,0.1461653709411621,-0.037860721349716187,0.5918818712234497,0.20305095613002777,-0.05134996771812439,0.26525866985321045,0.3667139708995819,-0.03559444099664688,0.376569539308548,0.13021014630794525,-0.06855231523513794,0.515474796295166,0.13339373469352722,-0.06826671212911606,0.595435380935669,0.18998080492019653,-0.06042785570025444,0.3262070119380951,0.3871544599533081,-0.09793245792388916,0.43058502674102783,0.2080378234386444,-0.11788936704397202,0.5328046083450317,0.2034592479467392,-0.10309074074029922,0.5967942476272583,0.24880552291870117,-0.08682297170162201
0,0.37286391854286194,0.755084753036499,-6.111171302336516e-08,0.47697290778160095,0.6228033900260925,0.049611471593379974,0.5078221559524536,0.5017477869987488,0.047199029475450516,0.542614221572876,0.4229436218738556,0.02217455394566059,0.5573543310165405,0.3557044267654419,0.0007359287119470537,0.3238421380519867,0.41454294323921204,0.02886168472468853,0.4184974730014801,0.25287890434265137,-0.024871600791811943,0.5243971347808838,0.26219141483306885,-0.06363817304372787,0.576561450958252,0.32307663559913635,-0.07743723690509796,0.31353282928466797,0.42934396862983704,-0.02413666620850563,0.42488813400268555,0.2455880045890808,-0.060018643736839294,0.5419709086418152,0.2672406733036041,-0.07194047421216965,0.5825227499008179,0.3298814296722412,-0.07226366549730301,0.33907151222229004,0.45482853055000305,-0.0783226415514946,0.44099152088165283,0.258321076631546,-0.10775285214185715,0.5547584295272827,0.2820015549659729,-0.09422560036182404,0.5953712463378906,0.3448560833930969,-0.07708558440208435,0.3967552185058594,0.4880715608596802,-0.1303255558013916,0.49204713106155396,0.34722715616226196,-0.14715401828289032,0.5716164112091064,0.3608400225639343,-0.12724389135837555,0.6050035357475281,0.41394317150115967,-0.10656420886516571
0,0.5495477914810181,0.7043187618255615,8.446643846582447e-07,0.6179671287536621,0.5937840938568115,0.022040441632270813,0.5983327627182007,0.469552606344223,0.02593971975147724,0.5958629250526428,0.3781702220439911,0.01727769710123539,0.5874770879745483,0.29974600672721863,0.011343053542077541,0.3928580582141876,0.4734886586666107,0.03274674713611603,0.3993698060512543,0.3003354072570801,0.009733636863529682,0.45789316296577454,0.21463564038276672,-0.009964116849005222,0.5187377333641052,0.17009034752845764,-0.019909154623746872,0.3782816231250763,0.48131513595581055,0.004118185956031084,0.39556989073753357,0.28180503845214844,-0.02129051834344864,0.47514608502388,0.1932280957698822,-0.03847956657409668,0.5533301830291748,0.15132728219032288,-0.04584144428372383,0.39731481671333313,0.4776945412158966,-0.02630617469549179,0.41348159313201904,0.2748067080974579,-0.04361146688461304,0.48713719844818115,0.1792195439338684,-0.05262194573879242,0.5596691370010376,0.13602188229560852,-0.05602479726076126,0.44526684284210205,0.46025389432907104,-0.056909769773483276,0.4536260664463043,0.3007284998893738,-0.06463994830846786,0.4946579337120056,0.21708430349826813,-0.063867948949337,0.5395982265472412,0.17035236954689026,-0.06208323314785957
0,0.4317794740200043,0.6870870590209961,2.449427256578929e-07,0.5419794917106628,0.565548300743103,0.04394613206386566,0.5674959421157837,0.44074395298957825,0.04047076404094696,0.6080608367919922,0.3541923761367798,0.013774972409009933,0.608600378036499,0.2807283401489258,-0.008328955620527267,0.3351403772830963,0.3533187508583069,0.05426287278532982,0.41803207993507385,0.18298524618148804,0.009759286418557167,0.5224524140357971,0.16842742264270782,-0.026996947824954987,0.5890934467315674,0.21985237300395966,-0.040038853883743286,0.32859259843826294,0.363597571849823,0.0038682129234075546,0.4291273355484009,0.16549187898635864,-0.02163723297417164,0.54039466381073,0.1630215346813202,-0.03544801473617554,0.5921454429626465,0.21503975987434387,-0.03713580593466759,0.35966482758522034,0.3776704668998718,-0.049457401037216187,0.4408194422721863,0.1788707673549652,-0.06578528881072998,0.5508683323860168,0.17060405015945435,-0.04926752299070358,0.6001232862472534,0.21809722483158112,-0.03226092830300331,0.42820218205451965,0.3967421054840088,-0.10243478417396545,0.5049848556518555,0.23772352933883667,-0.10830409079790115,0.5864700675010681,0.22517918050289154,-0.08242154866456985,0.6289103627204895,0.26207005977630615,-0.058267462998628616
0,0.47639569640159607,0.6817162036895752,-3.3866783155644953e-07,0.5690754055976868,0.5934310555458069,0.06571120768785477,0.5970233678817749,0.484183132648468,0.07274533808231354,0.6334223747253418,0.40821895003318787,0.05532953143119812,0.6363293528556824,0.35049134492874146,0.0397818423807621,0.4098435640335083,0.3508463203907013,0.06527363508939743,0.48592934012413025,0.2091900259256363,0.040912073105573654,0.565490186214447,0.2291741669178009,0.022182805463671684,0.5954229235649109,0.2898489534854889,0.016804352402687073,0.39993032813072205,0.35443979501724243,0.005610674619674683,0.48915350437164307,0.18262751400470734,-0.00426072534173727,0.577049732208252,0.20947247743606567,-0.004268056713044643,0.6017388701438904,0.2694675326347351,-0.0007766901981085539,0.4162885844707489,0.3709219992160797,-0.054753806442022324,0.500395655632019,0.19835883378982544,-0.06263156980276108,0.5870662331581116,0.22793914377689362,-0.04208496958017349,0.6100707054138184,0.28399890661239624,-0.026227053254842758,0.4569702446460724,0.40110111236572266,-0.11200282722711563,0.5222939252853394,0.2681087255477905,-0.11253609508275986,0.5899012088775635,0.2791135311126709,-0.08685331046581268,0.6156222820281982,0.3218142092227936,-0.06669779866933823
