0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
HELLO,0.5519919991493225,0.8053456544876099,7.621756026310322e-07,0.4859849214553833,0.7756321430206299,-0.03718734160065651,0.43450087308883667,0.6903084516525269,-0.060662418603897095,0.393318235874176,0.6171978712081909,-0.07938488572835922,0.3503004312515259,0.5737218260765076,-0.0995987132191658,0.476349800825119,0.5263705253601074,-0.06062224134802818,0.45266154408454895,0.3906550407409668,-0.09266304224729538,0.44083985686302185,0.30029577016830444,-0.11534291505813599,0.43472203612327576,0.22116655111312866,-0.13159790635108948,0.5241884589195251,0.5147899389266968,-0.06387478858232498,0.5217466950416565,0.36225736141204834,-0.09323107451200485,0.5213615298271179,0.2576482892036438,-0.11472500115633011,0.5230423212051392,0.16634806990623474,-0.13015218079090118,0.5699527263641357,0.5383480191230774,-0.07003501802682877,0.5833703279495239,0.3959122896194458,-0.10288073122501373,0.5895338654518127,0.300709068775177,-0.1245829239487648,0.5952351093292236,0.2166147530078888,-0.13890089094638824,0.6118441820144653,0.588047981262207,-0.0780239850282669,0.6459755897521973,0.4882502555847168,-0.11064809560775757,0.6665533185005188,0.418767511844635,-0.1258801817893982,0.6825329065322876,0.35227370262145996,-0.13507282733917236
HELLO,0.5491191148757935,0.8204554319381714,6.730670065735467e-07,0.48763564229011536,0.7826211452484131,-0.03620365262031555,0.44109970331192017,0.701440691947937,-0.062490109354257584,0.40778806805610657,0.629719078540802,-0.08426492661237717,0.37081581354141235,0.5733620524406433,-0.10761773586273193,0.47843605279922485,0.5441812872886658,-0.06692911684513092,0.46016520261764526,0.4073669910430908,-0.103083036839962,0.4526686370372772,0.31860974431037903,-0.1280437558889389,0.44972410798072815,0.2364044189453125,-0.14558438956737518,0.5249066948890686,0.5393595099449158,-0.0723075196146965,0.5226205587387085,0.38808417320251465,-0.10692911595106125,0.5222628712654114,0.28693968057632446,-0.12993471324443817,0.5241571068763733,0.197715163230896,-0.14625096321105957,0.5705015659332275,0.56621253490448,-0.08016133308410645,0.5830405950546265,0.4258735477924347,-0.1152457445859909,0.5903325080871582,0.32949596643447876,-0.13378006219863892,0.5958900451660156,0.24340811371803284,-0.14558914303779602,0.613057553768158,0.6135449409484863,-0.08995234221220016,0.6314443349838257,0.5046530365943909,-0.12164418399333954,0.6432518362998962,0.4277593493461609,-0.1338362991809845,0.6526491641998291,0.3538636565208435,-0.14117108285427094
HELLO,0.5419965982437134,0.8304399251937866,6.007452952871972e-07,0.4806944727897644,0.7914790511131287,-0.030901838093996048,0.43661656975746155,0.6971907019615173,-0.05235839635133743,0.4082804322242737,0.6197851896286011,-0.07063505053520203,0.37599366903305054,0.5570251941680908,-0.09030510485172272,0.47267037630081177,0.544143795967102,-0.05510421097278595,0.45717284083366394,0.40644851326942444,-0.08880618959665298,0.4499474763870239,0.3154307007789612,-0.11194595694541931,0.4469718039035797,0.23559123277664185,-0.1283031553030014,0.5173775553703308,0.5435400605201721,-0.06237489730119705,0.5150781869888306,0.3973095417022705,-0.09481310099363327,0.5154018998146057,0.298200786113739,-0.11700171232223511,0.5174074172973633,0.21190598607063293,-0.13233037292957306,0.56075119972229,0.5739798545837402,-0.07235407084226608,0.5679879784584045,0.43825197219848633,-0.10685942322015762,0.5723324418067932,0.3458009362220764,-0.125471830368042,0.5752658843994141,0.2602899372577667,-0.1370384842157364,0.6021298766136169,0.6263250112533569,-0.08390243351459503,0.6220524311065674,0.52083820104599,-0.11683278530836105,0.6356065273284912,0.4466305673122406,-0.1299906224012375,0.6459294557571411,0.3735268712043762,-0.13747107982635498
HELLO,0.5572692155838013,0.857781171798706,7.620718065481924e-07,0.490688294172287,0.8262839913368225,-0.03739285096526146,0.44233888387680054,0.7590687274932861,-0.06671545654535294,0.4085671305656433,0.697846531867981,-0.09152481704950333,0.3691248893737793,0.6562793254852295,-0.11853492259979248,0.4822913408279419,0.5955746173858643,-0.07253977656364441,0.46803149580955505,0.45552366971969604,-0.10878434777259827,0.46280133724212646,0.3630474805831909,-0.133248969912529,0.46222057938575745,0.2779644727706909,-0.1502005159854889,0.5324134826660156,0.5855334997177124,-0.07789242267608643,0.5420732498168945,0.4249248206615448,-0.1109979897737503,0.5478763580322266,0.317663311958313,-0.1331745982170105,0.5538613796234131,0.22352012991905212,-0.14925843477249146,0.5780274868011475,0.6094107627868652,-0.08538254350423813,0.5971056818962097,0.46122312545776367,-0.11884966492652893,0.6061796545982361,0.3626177906990051,-0.13757367432117462,0.6126348972320557,0.27661025524139404,-0.14994101226329803,0.6187143325805664,0.6557928323745728,-0.09478757530450821,0.6463658213615417,0.547939121723175,-0.12464892119169235,0.6624309420585632,0.47272923588752747,-0.13599413633346558,0.6748348474502563,0.4020145535469055,-0.14299285411834717
HELLO,0.5817360281944275,0.8629692792892456,7.32454111584957e-07,0.5138386487960815,0.8336278796195984,-0.04446471109986305,0.47171592712402344,0.7564462423324585,-0.07445012778043747,0.46193403005599976,0.6711277365684509,-0.0983656719326973,0.4441727101802826,0.5905089974403381,-0.12357351928949356,0.5128440260887146,0.588900089263916,-0.07730091363191605,0.5026572942733765,0.44069716334342957,-0.1143951416015625,0.502633810043335,0.34651392698287964,-0.13898196816444397,0.5064483284950256,0.2614057958126068,-0.1556314378976822,0.5643648505210876,0.5821119546890259,-0.07884807884693146,0.57087641954422,0.4162046015262604,-0.11308431625366211,0.5777385830879211,0.30615219473838806,-0.1369415521621704,0.5845248699188232,0.21272915601730347,-0.15407368540763855,0.6102968454360962,0.6082361936569214,-0.08321802318096161,0.6298120021820068,0.4579893946647644,-0.1172088012099266,0.6397479772567749,0.3585558831691742,-0.13820260763168335,0.6468677520751953,0.2713877856731415,-0.15227626264095306,0.650907576084137,0.6551103591918945,-0.09008841216564178,0.6775388121604919,0.5431479811668396,-0.1217559427022934,0.6947636008262634,0.46583694219589233,-0.13585922122001648,0.7078133821487427,0.3931756019592285,-0.1447800099849701
HELLO,0.5681145191192627,0.8340562582015991,6.687149607387255e-07,0.4997810423374176,0.7933675050735474,-0.034603286534547806,0.44674620032310486,0.7034494876861572,-0.05784614384174347,0.40150147676467896,0.6374831199645996,-0.07713250070810318,0.35478949546813965,0.6030324697494507,-0.09793523699045181,0.49946269392967224,0.5349230766296387,-0.0527731254696846,0.48828136920928955,0.39768463373184204,-0.08041753619909286,0.48441973328590393,0.3083198666572571,-0.1008601263165474,0.48495063185691833,0.23191282153129578,-0.11589052528142929,0.5476397275924683,0.5289019346237183,-0.056688763201236725,0.5549735426902771,0.37509885430336,-0.08156850188970566,0.5592032074928284,0.2754514515399933,-0.10029307007789612,0.5647205114364624,0.19324564933776855,-0.11410581320524216,0.5929553508758545,0.5566559433937073,-0.0635562390089035,0.6109472513198853,0.4129199683666229,-0.09044159203767776,0.6183056831359863,0.3213168978691101,-0.10680001229047775,0.6232338547706604,0.24206748604774475,-0.11799966543912888,0.633255124092102,0.608157753944397,-0.07255369424819946,0.6586931943893433,0.5046108365058899,-0.09772617369890213,0.6731118559837341,0.43425580859184265,-0.10729466378688812,0.6842833757400513,0.36789458990097046,-0.11320187896490097
HELLO,0.5548747777938843,0.8171118497848511,6.098386506891984e-07,0.4928930401802063,0.7773879766464233,-0.03281974419951439,0.45114666223526,0.6858270764350891,-0.05590108036994934,0.4302577078342438,0.6043182015419006,-0.07546699792146683,0.4031040668487549,0.5314991474151611,-0.0957818403840065,0.4878351092338562,0.5323505401611328,-0.054866377264261246,0.4789075255393982,0.3911750316619873,-0.08939117193222046,0.47790899872779846,0.3012329339981079,-0.11320175975561142,0.48035019636154175,0.22189968824386597,-0.12911492586135864,0.5316111445426941,0.5285338759422302,-0.060641150921583176,0.5293968915939331,0.37506502866744995,-0.09318668395280838,0.5304669737815857,0.2692601680755615,-0.11510031670331955,0.5329946279525757,0.17941495776176453,-0.1297006756067276,0.5739814043045044,0.5534237623214722,-0.06949950754642487,0.5780059099197388,0.4116036891937256,-0.10109694302082062,0.5787360072135925,0.3137945532798767,-0.11817006766796112,0.5785565972328186,0.22662568092346191,-0.12858441472053528,0.6151688098907471,0.5979180932044983,-0.08053835481405258,0.6256252527236938,0.488370805978775,-0.10920383781194687,0.6300085186958313,0.4080391228199005,-0.12087256461381912,0.6327999830245972,0.33191993832588196,-0.12737733125686646
HELLO,0.5568951964378357,0.8246333599090576,5.646022600558354e-07,0.495179682970047,0.7800843119621277,-0.03334677219390869,0.4568408131599426,0.6866010427474976,-0.05611869692802429,0.44227057695388794,0.6020016670227051,-0.07533157616853714,0.42459431290626526,0.5237647294998169,-0.09490109980106354,0.48982104659080505,0.5314847230911255,-0.0509675070643425,0.4811839461326599,0.3904208242893219,-0.0829666331410408,0.4798879027366638,0.3023102879524231,-0.1056414395570755,0.48260998725891113,0.22416746616363525,-0.12128937244415283,0.5337611436843872,0.5280044078826904,-0.05608160421252251,0.5317646265029907,0.3743482232093811,-0.0854337215423584,0.5336210131645203,0.2722923159599304,-0.10633140802383423,0.536699652671814,0.18575769662857056,-0.1208403930068016,0.5762738585472107,0.5538504123687744,-0.06458104401826859,0.5805038809776306,0.4116097092628479,-0.09402669221162796,0.5822713375091553,0.316631555557251,-0.11042126268148422,0.5829075574874878,0.23235398530960083,-0.12091720104217529,0.6175382137298584,0.5994698405265808,-0.07546797394752502,0.6291798949241638,0.48884037137031555,-0.10316102206707001,0.6361057758331299,0.4094293415546417,-0.11465032398700714,0.6411241292953491,0.33477291464805603,-0.12132192403078079
HELLO,0.5534189343452454,0.7929090261459351,4.792838694811508e-07,0.49575671553611755,0.7422240972518921,-0.02889123186469078,0.4666818678379059,0.6303801536560059,-0.046081624925136566,0.45900917053222656,0.5389282703399658,-0.06060071662068367,0.4415106475353241,0.45907118916511536,-0.07588697969913483,0.5023068785667419,0.49706313014030457,-0.0425257571041584,0.49110886454582214,0.3625485897064209,-0.07195699959993362,0.485323965549469,0.27586978673934937,-0.09257273375988007,0.48336589336395264,0.20104467868804932,-0.10682731866836548,0.5408471822738647,0.4973931908607483,-0.04836414381861687,0.534700334072113,0.35015061497688293,-0.07734347879886627,0.5346428751945496,0.24943013489246368,-0.09893739968538284,0.5365075469017029,0.16386616230010986,-0.11329083889722824,0.5791662335395813,0.5251550674438477,-0.05727187171578407,0.5828774571418762,0.38857200741767883,-0.08672095835208893,0.5854355692863464,0.2942979335784912,-0.10500182211399078,0.5870456099510193,0.2106495499610901,-0.11634621769189835,0.6164963245391846,0.5734627842903137,-0.06810606271028519,0.6316660642623901,0.46707290410995483,-0.09490377455949783,0.6413003206253052,0.3912453055381775,-0.10722601413726807,0.6492552161216736,0.319219172000885,-0.11461668461561203
HELLO,0.5708019733428955,0.8462700247764587,9.240418421541108e-07,0.5133729577064514,0.8294072151184082,-0.0459061861038208,0.47353070974349976,0.7744807600975037,-0.07886264473199844,0.4500539302825928,0.7186098098754883,-0.10561318695545197,0.4157460033893585,0.6795573830604553,-0.13392601907253265,0.4977855384349823,0.5805395245552063,-0.07708323001861572,0.4893326163291931,0.44088876247406006,-0.1139516606926918,0.48820552229881287,0.34612056612968445,-0.14086908102035522,0.4904293119907379,0.26217424869537354,-0.1597432643175125,0.5483484864234924,0.5694338083267212,-0.07856721431016922,0.5566321015357971,0.41450345516204834,-0.111690953373909,0.5630396008491516,0.3079650104045868,-0.13560084998607635,0.56874680519104,0.21709850430488586,-0.15318123996257782,0.5943738222122192,0.5935220122337341,-0.0832245722413063,0.613410472869873,0.45090216398239136,-0.116912841796875,0.6224182844161987,0.3572598397731781,-0.1386299431324005,0.6282293200492859,0.274364173412323,-0.15358872711658478,0.6345813870429993,0.641941487789154,-0.09059908986091614,0.6635240912437439,0.5412866473197937,-0.1224062442779541,0.6811531782150269,0.4715719223022461,-0.13669557869434357,0.6936798095703125,0.40495437383651733,-0.1457371860742569
